ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2019;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA 
BA;29;23506;Palmeiras;9,019
BA;29;23605;Paramirim;21,607
BA;29;23704;Paratinga;32,000
BA;29;23803;Paripiranga;28,989
BA;29;23902;Pau Brasil;9,831
BA;29;24009;Paulo Afonso;117,782
BA;29;24058;Pé de Serra;13,578
BA;29;24108;Pedrão;7,347
BA;29;24207;Pedro Alexandre;16,667
BA;29;24306;Piatã;17,123
BA;29;24405;Pilão Arcado;35,048
BA;29;24504;Pindaí;16,260
BA;29;24603;Pindobaçu;20,150
BA;29;24652;Pintadas;10,437
BA;29;24678;Piraí do Norte;10,023
BA;29;24702;Piripá;10,707
BA;29;24801;Piritiba;24,755
BA;29;24900;Planaltino;9,322
BA;29;25006;Planalto;26,265
BA;29;25105;Poções;46,871
BA;29;25204;Pojuca;39,519
BA;29;25253;Ponto Novo;14,914
BA;29;25303;Porto Seguro;148,686
BA;29;25402;Potiraguá;7,224
BA;29;25501;Prado;28,174
BA;29;25600;Presidente Dutra;15,142
BA;29;25709;Presidente Jânio Quadros;12,338
BA;29;25758;Presidente Tancredo Neves;27,719
BA;29;25808;Queimadas;25,439
BA;29;25907;Quijingue;27,580
BA;29;25931;Quixabeira;8,972
BA;29;25956;Rafael Jambeiro;22,621
BA;29;26004;Remanso;41,008
BA;29;26103;Retirolândia;14,396
BA;29;26202;Riachão das Neves;22,339
BA;29;26301;Riachão do Jacuípe;33,436
BA;29;26400;Riacho de Santana;35,421
BA;29;26509;Ribeira do Amparo;14,592
BA;29;26608;Ribeira do Pombal;53,807
BA;29;26657;Ribeirão do Largo;5,812
BA;29;26707;Rio de Contas;12,989
BA;29;26806;Rio do Antônio;15,371
BA;29;26905;Rio do Pires;11,655
BA;29;27002;Rio Real;40,732
BA;29;27101;Rodelas;9.331(16)
BA;29;27200;Ruy Barbosa;30,814
BA;29;27309;Salinas da Margarida;15,667
BA;29;27408;Salvador;2,872,347
BA;29;27507;Santa Bárbara;20,791
BA;29;27606;Santa Brígida;14,213
BA;29;27705;Santa Cruz Cabrália;27,778
BA;29;27804;Santa Cruz da Vitória;6,315
BA;29;27903;Santa Inês;10,631
BA;29;28000;Santaluz;37,348
BA;29;28059;Santa Luzia;12,597
BA;29;28109;Santa Maria da Vitória;39,845
BA;29;28208;Santana;26,614
BA;29;28307;Santanópolis;8,943
BA;29;28406;Santa Rita de Cássia;28,338
BA;29;28505;Santa Teresinha;10,405
BA;29;28604;Santo Amaro;60,069
BA;29;28703;Santo Antônio de Jesus;101,512
BA;29;28802;Santo Estêvão;52,850
BA;29;28901;São Desidério;33,742
BA;29;28950;São Domingos;9,058
BA;29;29008;São Félix;14,740
BA;29;29057;São Félix do Coribe;15,391
BA;29;29107;São Felipe;21,074
BA;29;29206;São Francisco do Conde;39,802
BA;29;29255;São Gabriel;18,793
BA;29;29305;São Gonçalo dos Campos;37,550
BA;29;29354;São José da Vitória;5,657
BA;29;29370;São José do Jacuípe;10,462
BA;29;29404;São Miguel das Matas;11,675
BA;29;29503;São Sebastião do Passé;44,300
BA;29;29602;Sapeaçu;17,398
BA;29;29701;Sátiro Dias;17,273
BA;29;29750;Saubara;12,043
BA;29;29800;Saúde;12,913
BA;29;29909;Seabra;44,091
BA;29;30006;Sebastião Laranjeiras;11,434
BA;29;30105;Senhor do Bonfim;79,015
BA;29;30154;Serra do Ramalho;31,472
BA;29;30204;Sento Sé;40,684
BA;29;30303;Serra Dourada;17,386
BA;29;30402;Serra Preta;14,878
BA;29;30501;Serrinha;80,861
BA;29;30600;Serrolândia;13,397
BA;29;30709;Simões Filho;134,377
BA;29;30758;Sítio do Mato;13,012
BA;29;30766;Sítio do Quinto;9,986
BA;29;30774;Sobradinho;23,191
BA;29;30808;Souto Soares;16.979(17)
BA;29;30907;Tabocas do Brejo Velho;12,518
BA;29;31004;Tanhaçu;20,403
BA;29;31053;Tanque Novo;17,366
BA;29;31103;Tanquinho;7,918
BA;29;31202;Taperoá;21,074
BA;29;31301;Tapiramutá;17,010
BA;29;31350;Teixeira de Freitas;160,487
BA;29;31400;Teodoro Sampaio;7,425
BA;29;31509;Teofilândia;22,518
BA;29;31608;Teolândia;14,943
BA;29;31707;Terra Nova;13,033
BA;29;31806;Tremedal;16,394
BA;29;31905;Tucano;50,687
BA;29;32002;Uauá;24,240
BA;29;32101;Ubaíra;19,895
BA;29;32200;Ubaitaba;19,056
BA;29;32309;Ubatã;27,035
BA;29;32408;Uibaí;13,887
BA;29;32457;Umburanas;19,222
BA;29;32507;Una;19,002
BA;29;32606;Urandi;16,658
BA;29;32705;Uruçuca;20,519
BA;29;32804;Utinga;19,178
BA;29;32903;Valença;96,562
BA;29;33000;Valente;28,473
BA;29;33059;Várzea da Roça;14,104
BA;29;33109;Várzea do Poço;9,170
BA;29;33158;Várzea Nova;12,697
BA;29;33174;Varzedo;8,838
BA;29;33208;Vera Cruz;43.223(18)
BA;29;33257;Vereda;6,205
BA;29;33307;Vitória da Conquista;338,480
BA;29;33406;Wagner;9,345
BA;29;33455;Wanderley;12,238
BA;29;33505;Wenceslau Guimarães;21,101
BA;29;33604;Xique-Xique;46,483
MG;31;00104;Abadia dos Dourados;6,989
MG;31;00203;Abaeté;23,237
MG;31;00302;Abre Campo;13,454
MG;31;00401;Acaiaca;3,994
MG;31;00500;Açucena;9,470
MG;31;00609;Água Boa;13,735
MG;31;00708;Água Comprida;1,999
MG;31;00807;Aguanil;4,486
MG;31;00906;Águas Formosas;19,207
MG;31;01003;Águas Vermelhas;13,539
MG;31;01102;Aimorés;25,167
MG;31;01201;Aiuruoca;6,003
MG;31;01300;Alagoa;2,674
MG;31;01409;Albertina;3,007
MG;31;01508;Além Paraíba;35,362
MG;31;01607;Alfenas;79,996
MG;31;01631;Alfredo Vasconcelos;6,907
MG;31;01706;Almenara;41,896
MG;31;01805;Alpercata;7,424
MG;31;01904;Alpinópolis;19,853
MG;31;02001;Alterosa;14,466
MG;31;02050;Alto Caparaó;5,847
MG;31;02100;Alto Rio Doce;11,000
MG;31;02209;Alvarenga;3,907
MG;31;02308;Alvinópolis;15,203
MG;31;02407;Alvorada de Minas;3,606
MG;31;02506;Amparo do Serra;4,713
MG;31;02605;Andradas;41,077
MG;31;02704;Cachoeira de Pajeú;9,412
MG;31;02803;Andrelândia;12,224
MG;31;02852;Angelândia;8,520
MG;31;02902;Antônio Carlos;11,445
MG;31;03009;Antônio Dias;9,318
MG;31;03108;Antônio Prado de Minas;1,598
MG;31;03207;Araçaí;2,347
MG;31;03306;Aracitaba;2,063
MG;31;03405;Araçuaí;36,708
MG;31;03504;Araguari;117,267
MG;31;03603;Arantina;2,795
MG;31;03702;Araponga;8,439
MG;31;03751;Araporã;6,869
MG;31;03801;Arapuá;2,834
MG;31;03900;Araújos;9,273
MG;31;04007;Araxá;106,229
MG;31;04106;Arceburgo;10,772
MG;31;04205;Arcos;40,092
MG;31;04304;Areado;15,070
MG;31;04403;Argirita;2,727
MG;31;04452;Aricanduva;5,231
MG;31;04502;Arinos;17,875
MG;31;04601;Astolfo Dutra;14,179
MG;31;04700;Ataléia;12,868
MG;31;04809;Augusto de Lima;4,869
MG;31;04908;Baependi;19,148
MG;31;05004;Baldim;7,826
MG;31;05103;Bambuí;23,829
MG;31;05202;Bandeira;4,795
MG;31;05301;Bandeira do Sul;5,746
MG;31;05400;Barão de Cocais;32,485
MG;31;05509;Barão de Monte Alto;5,397
MG;31;05608;Barbacena;137,313
MG;31;05707;Barra Longa;5,131
MG;31;05905;Barroso;20,810
MG;31;06002;Bela Vista de Minas;10,255
MG;31;06101;Belmiro Braga;3,429
MG;31;06200;Belo Horizonte;2,512,070
MG;31;06309;Belo Oriente;26,700
MG;31;06408;Belo Vale;7,715
MG;31;06507;Berilo;11,932
MG;31;06606;Bertópolis;4,604
MG;31;06655;Berizal;4,735
MG;31;06705;Betim;439,340
MG;31;06804;Bias Fortes;3,379
MG;31;06903;Bicas;14,494
MG;31;07000;Biquinhas;2,515
MG;31;07109;Boa Esperança;40,127
MG;31;07208;Bocaina de Minas;5,090
MG;31;07307;Bocaiúva;49,979
MG;31;07406;Bom Despacho;50,605
MG;31;07505;Bom Jardim de Minas;6,474
MG;31;07604;Bom Jesus da Penha;4,217
MG;31;07703;Bom Jesus do Amparo;6,083
MG;31;07802;Bom Jesus do Galho;14,935
MG;31;07901;Bom Repouso;10,547
MG;31;08008;Bom Sucesso;17,603
MG;31;08107;Bonfim;6,868
MG;31;08206;Bonfinópolis de Minas;5,493
MG;31;08255;Bonito de Minas;11,230
MG;31;08305;Borda da Mata;19,412
MG;31;08404;Botelhos;14,971
MG;31;08503;Botumirim;6,319
MG;31;08552;Brasilândia de Minas;16,538
MG;31;08602;Brasília de Minas;32,347
MG;31;08701;Brás Pires;4,333
MG;31;08800;Braúnas;4,801
MG;31;08909;Brazópolis;14,459
MG;31;09006;Brumadinho;40,103
MG;31;09105;Bueno Brandão;11,001
MG;31;09204;Buenópolis;10,365
MG;31;09253;Bugre;3,982
MG;31;09303;Buritis;24,841
MG;31;09402;Buritizeiro;28,056
MG;31;09451;Cabeceira Grande;6,949
MG;31;09501;Cabo Verde;14,075
MG;31;09600;Cachoeira da Prata;3,603
MG;31;09709;Cachoeira de Minas;11,547
MG;31;09808;Cachoeira Dourada;2,692
MG;31;09907;Caetanópolis;11,624
MG;31;10004;Caeté;44,718
MG;31;10103;Caiana;5,496
MG;31;10202;Cajuri;3,987
MG;31;10301;Caldas;14,480
MG;31;10400;Camacho;2,901
MG;31;10509;Camanducaia;21,770
MG;31;10608;Cambuí;29,551
MG;31;10707;Cambuquira;12,814
MG;31;10806;Campanário;3,721
MG;31;10905;Campanha;16,665
MG;31;11002;Campestre;21,055
MG;31;11101;Campina Verde;19,745
MG;31;11150;Campo Azul;3,817
MG;31;11200;Campo Belo;54,029
MG;31;11309;Campo do Meio;11,655
MG;31;11408;Campo Florido;8,151
MG;31;11507;Campos Altos;15,461
MG;31;11606;Campos Gerais;28,774
MG;31;11705;Canaã;4,563
MG;31;11804;Canápolis;12,150
MG;31;11903;Cana Verde;5,603
MG;31;12000;Candeias;14,886
MG;31;12059;Cantagalo;4,525
MG;31;12109;Caparaó;5,438
MG;31;12208;Capela Nova;4,653
MG;31;12307;Capelinha;37,784
MG;31;12406;Capetinga;6,920
MG;31;12505;Capim Branco;9,754
MG;31;12604;Capinópolis;16,173
MG;31;12653;Capitão Andrade;5,468
MG;31;12703;Capitão Enéas;15,234
MG;31;12802;Capitólio;8,632
MG;31;12901;Caputira;9,298
MG;31;13008;Caraí;23,685
MG;31;13107;Caranaíba;3,183
MG;31;13206;Carandaí;25,501
MG;31;13305;Carangola;33,000
MG;31;13404;Caratinga;92,062
MG;31;13503;Carbonita;9,405
MG;31;13602;Careaçu;6,757
MG;31;13701;Carlos Chagas;18,837
MG;31;13800;Carmésia;2,632
MG;31;13909;Carmo da Cachoeira;12,170
MG;31;14006;Carmo da Mata;11,476
MG;31;14105;Carmo de Minas;14,859
MG;31;14204;Carmo do Cajuru;22,478
MG;31;14303;Carmo do Paranaíba;30,329
MG;31;14402;Carmo do Rio Claro;21,225
MG;31;14501;Carmópolis de Minas;19,355
MG;31;14550;Carneirinho;10,027
MG;31;14600;Carrancas;4,047
MG;31;14709;Carvalhópolis;3,579
MG;31;14808;Carvalhos;4,478
MG;31;14907;Casa Grande;2,257
MG;31;15003;Cascalho Rico;3,075
MG;31;15102;Cássia;17,740
MG;31;15201;Conceição da Barra de Minas;3,954
MG;31;15300;Cataguases;75,123
MG;31;15359;Catas Altas;5,376
MG;31;15409;Catas Altas da Noruega;3,641
MG;31;15458;Catuji;6,311
MG;31;15474;Catuti;4,986
MG;31;15508;Caxambu;21,656
MG;31;15607;Cedro do Abaeté;1,164
MG;31;15706;Central de Minas;7,032
MG;31;15805;Centralina;10,350
MG;31;15904;Chácara;3,154
MG;31;16001;Chalé;5,704
MG;31;16100;Chapada do Norte;15,356
MG;31;16159;Chapada Gaúcha;13,680
MG;31;16209;Chiador;2,687
MG;31;16308;Cipotânea;6,787
MG;31;16407;Claraval;4,843
MG;31;16506;Claro dos Poções;7,551
MG;31;16605;Cláudio;28,617
MG;31;16704;Coimbra;7,556
MG;31;16803;Coluna;8,873
MG;31;16902;Comendador Gomes;3,111
MG;31;17009;Comercinho;6,929
MG;31;17108;Conceição da Aparecida;10,292
MG;31;17207;Conceição das Pedras;2,812
MG;31;17306;Conceição das Alagoas;27,893
MG;31;17405;Conceição de Ipanema;4,574
MG;31;17504;Conceição do Mato Dentro;17,842
MG;31;17603;Conceição do Pará;5,507
MG;31;17702;Conceição do Rio Verde;13,638
MG;31;17801;Conceição dos Ouros;11,638
MG;31;17836;Cônego Marinho;7,642
MG;31;17876;Confins;6,730
MG;31;17900;Congonhal;11,950
MG;31;18007;Congonhas;54,762
MG;31;18106;Congonhas do Norte;5,045
MG;31;18205;Conquista;6,939
MG;31;18304;Conselheiro Lafaiete;128,589
MG;31;18403;Conselheiro Pena;22,921
MG;31;18502;Consolação;1,783
MG;31;18601;Contagem;663,855
MG;31;18700;Coqueiral;9,159
MG;31;18809;Coração de Jesus;26,602
MG;31;18908;Cordisburgo;8,890
MG;31;19005;Cordislândia;3,538
MG;31;19104;Corinto;23,731
MG;31;19203;Coroaci;9,991
MG;31;19302;Coromandel;27,974
MG;31;19401;Coronel Fabriciano;109,855
MG;31;19500;Coronel Murta;9,222
MG;31;19609;Coronel Pacheco;3,086
MG;31;19708;Coronel Xavier Chaves;3,434
MG;31;19807;Córrego Danta;3,215
MG;31;19906;Córrego do Bom Jesus;3,704
MG;31;19955;Córrego Fundo;6,337
MG;31;20003;Córrego Novo;2,771
MG;31;20102;Couto de Magalhães de Minas;4,410
MG;31;20151;Crisólita;6,704
MG;31;20201;Cristais;12,798
MG;31;20300;Cristália;5,971
MG;31;20409;Cristiano Otoni;5,150
MG;31;20508;Cristina;10,242
MG;31;20607;Crucilândia;5,034
MG;31;20706;Cruzeiro da Fortaleza;3,626
MG;31;20805;Cruzília;15,417
MG;31;20839;Cuparaque;4,982
MG;31;20870;Curral de Dentro;7,729
MG;31;20904;Curvelo;80,129
MG;31;21001;Datas;5,410
MG;31;21100;Delfim Moreira;8,025
MG;31;21209;Delfinópolis;7,114
MG;31;21258;Delta;10,533
MG;31;21308;Descoberto;5,013
MG;31;21407;Desterro de Entre Rios;7,243
MG;31;21506;Desterro do Melo;2,901
MG;31;21605;Diamantina;47,723
MG;31;21704;Diogo de Vasconcelos;3,802
MG;31;21803;Dionísio;7,729
MG;31;21902;Divinésia;3,417
MG;31;22009;Divino;19,931
MG;31;22108;Divino das Laranjeiras;4,979
MG;31;22207;Divinolândia de Minas;7,571
MG;31;22306;Divinópolis;238,230
MG;31;22355;Divisa Alegre;6,786
MG;31;22405;Divisa Nova;6,011
MG;31;22454;Divisópolis;11,019
MG;31;22470;Dom Bosco;3,677
MG;31;22504;Dom Cavati;5,072
MG;31;22603;Dom Joaquim;4,195
MG;31;22702;Dom Silvério;5,237
MG;31;22801;Dom Viçoso;3,001
MG;31;22900;Dona Euzébia;6,572
MG;31;23007;Dores de Campos;10,153
MG;31;23106;Dores de Guanhães;5,169
MG;31;23205;Dores do Indaiá;13,483
MG;31;23304;Dores do Turvo;4,259
MG;31;23403;Doresópolis;1,527
MG;31;23502;Douradoquara;1,908
MG;31;23528;Durandé;7,841
MG;31;23601;Elói Mendes;28,076
MG;31;23700;Engenheiro Caldas;11,134
MG;31;23809;Engenheiro Navarro;7,242
MG;31;23858;Entre Folhas;5,370
MG;31;23908;Entre Rios de Minas;15,298
MG;31;24005;Ervália;18,895
MG;31;24104;Esmeraldas;70,552
MG;31;24203;Espera Feliz;24,951
MG;31;24302;Espinosa;31,617
MG;31;24401;Espírito Santo do Dourado;4,692
MG;31;24500;Estiva;11,354
MG;31;24609;Estrela Dalva;2,343
MG;31;24708;Estrela do Indaiá;3,500
MG;31;24807;Estrela do Sul;7,978
MG;31;24906;Eugenópolis;11,275
MG;31;25002;Ewbank da Câmara;3,913
MG;31;25101;Extrema;36,225
MG;31;25200;Fama;2,377
MG;31;25309;Faria Lemos;3,241
MG;31;25408;Felício dos Santos;4,753
MG;31;25507;São Gonçalo do Rio Preto;3,167
MG;31;25606;Felisburgo;7,457
MG;31;25705;Felixlândia;15,336
MG;31;25804;Fernandes Tourinho;3,431
MG;31;25903;Ferros;9,820
MG;31;25952;Fervedouro;11,006
MG;31;26000;Florestal;7,461
MG;31;26109;Formiga;67,683
MG;31;26208;Formoso;9,562
MG;31;26307;Fortaleza de Minas;4,412
MG;31;26406;Fortuna de Minas;2,947
MG;31;26505;Francisco Badaró;10,332
MG;31;26604;Francisco Dumont;5,215
MG;31;26703;Francisco Sá;26,277
MG;31;26752;Franciscópolis;5,391
MG;31;26802;Frei Gaspar;5,880
MG;31;26901;Frei Inocêncio;9,611
MG;31;26950;Frei Lagonegro;3,478
MG;31;27008;Fronteira;18,103
MG;31;27057;Fronteira dos Vales;4,581
MG;31;27073;Fruta de Leite;5,369
MG;31;27107;Frutal;59,496
MG;31;27206;Funilândia;4,349
MG;31;27305;Galiléia;6,817
MG;31;27339;Gameleiras;5,109
MG;31;27354;Glaucilândia;3,150
MG;31;27370;Goiabeira;3,353
MG;31;27388;Goianá;3,966
MG;31;27404;Gonçalves;4,350
MG;31;27503;Gonzaga;6,158
MG;31;27602;Gouveia;11,825
MG;31;27701;Governador Valadares;279,885
MG;31;27800;Grão Mogol;15,836
MG;31;27909;Grupiara;1,388
MG;31;28006;Guanhães;34,319
MG;31;28105;Guapé;14,245
MG;31;28204;Guaraciaba;10,324
MG;31;28253;Guaraciama;4,972
MG;31;28303;Guaranésia;19,021
MG;31;28402;Guarani;8,911
MG;31;28501;Guarará;3,796
MG;31;28600;Guarda-Mor;6,580
MG;31;28709;Guaxupé;51,917
MG;31;28808;Guidoval;7,078
MG;31;28907;Guimarânia;8,039
MG;31;29004;Guiricema;8,392
MG;31;29103;Gurinhatã;5,639
MG;31;29202;Heliodora;6,558
MG;31;29301;Iapu;11,004
MG;31;29400;Ibertioga;5,021
MG;31;29509;Ibiá;25,199
MG;31;29608;Ibiaí;8,395
MG;31;29657;Ibiracatu;5,400
MG;31;29707;Ibiraci;13,828
MG;31;29806;Ibirité;180,204
MG;31;29905;Ibitiúra de Minas;3,488
MG;31;30002;Ibituruna;2,989
MG;31;30051;Icaraí de Minas;11,990
MG;31;30101;Igarapé;43,045
MG;31;30200;Igaratinga;10,860
MG;31;30309;Iguatama;7,947
MG;31;30408;Ijaci;6,550
MG;31;30507;Ilicínea;12,375
MG;31;30556;Imbé de Minas;6,903
MG;31;30606;Inconfidentes;7,328
MG;31;30655;Indaiabira;7,351
MG;31;30705;Indianópolis;6,891
MG;31;30804;Ingaí;2,767
MG;31;30903;Inhapim;24,140
MG;31;31000;Inhaúma;6,271
MG;31;31109;Inimutaba;7,515
MG;31;31158;Ipaba;18,607
MG;31;31208;Ipanema;19,861
MG;31;31307;Ipatinga;263,410
MG;31;31406;Ipiaçu;4,221
MG;31;31505;Ipuiúna;10,079
MG;31;31604;Iraí de Minas;6,987
MG;31;31703;Itabira;120,060
MG;31;31802;Itabirinha;11,512
MG;31;31901;Itabirito;51,875
MG;31;32008;Itacambira;5,385
MG;31;32107;Itacarambi;18,153
MG;31;32206;Itaguara;13,358
MG;31;32305;Itaipé;12,760
MG;31;32404;Itajubá;96,869
MG;31;32503;Itamarandiba;34,735
MG;31;32602;Itamarati de Minas;4,355
MG;31;32701;Itambacuri;23,211
MG;31;32800;Itambé do Mato Dentro;2,081
MG;31;32909;Itamogi;10,192
MG;31;33006;Itamonte;15,579
MG;31;33105;Itanhandu;15,331
MG;31;33204;Itanhomi;12,228
MG;31;33303;Itaobim;21,062
MG;31;33402;Itapagipe;15,243
MG;31;33501;Itapecerica;21,762
MG;31;33600;Itapeva;9,783
MG;31;33709;Itatiaiuçu;11,146
MG;31;33758;Itaú de Minas;16,108
MG;31;33808;Itaúna;93,214
MG;31;33907;Itaverava;5,419
MG;31;34004;Itinga;14,990
MG;31;34103;Itueta;6,051
MG;31;34202;Ituiutaba;104,671
MG;31;34301;Itumirim;6,023
MG;31;34400;Iturama;39,263
MG;31;34509;Itutinga;3,788
MG;31;34608;Jaboticatubas;20,143
MG;31;34707;Jacinto;12,326
MG;31;34806;Jacuí;7,686
MG;31;34905;Jacutinga;25,979
MG;31;35001;Jaguaraçu;3,133
MG;31;35050;Jaíba;38,909
MG;31;35076;Jampruca;5,404
MG;31;35100;Janaúba;71,648
MG;31;35209;Januária;67,742
MG;31;35308;Japaraíba;4,350
MG;31;35357;Japonvar;7,969
MG;31;35407;Jeceaba;4,912
MG;31;35456;Jenipapo de Minas;7,692
MG;31;35506;Jequeri;12,386
MG;31;35605;Jequitaí;7,531
MG;31;35704;Jequitibá;5,211
MG;31;35803;Jequitinhonha;25,391
MG;31;35902;Jesuânia;4,787
MG;31;36009;Joaíma;15,432
MG;31;36108;Joanésia;4,573
MG;31;36207;João Monlevade;79,910
MG;31;36306;João Pinheiro;47,452
MG;31;36405;Joaquim Felício;4,695
MG;31;36504;Jordânia;10,812
MG;31;36520;José Gonçalves de Minas;4,501
MG;31;36553;José Raydan;4,995
MG;31;36579;Josenópolis;4,867
MG;31;36603;Nova União;5,725
MG;31;36652;Juatuba;26,946
MG;31;36702;Juiz de Fora;568,873
MG;31;36801;Juramento;4,331
MG;31;36900;Juruaia;10,563
MG;31;36959;Juvenília;5,724
MG;31;37007;Ladainha;18,111
MG;31;37106;Lagamar;7,613
MG;31;37205;Lagoa da Prata;52,165
MG;31;37304;Lagoa dos Patos;4,102
MG;31;37403;Lagoa Dourada;13,009
MG;31;37502;Lagoa Formosa;18,052
MG;31;37536;Lagoa Grande;9,532
MG;31;37601;Lagoa Santa;64,527
MG;31;37700;Lajinha;19,923
MG;31;37809;Lambari;20,814
MG;31;37908;Lamim;3,391
MG;31;38005;Laranjal;6,810
MG;31;38104;Lassance;6,512
MG;31;38203;Lavras;103,773
MG;31;38302;Leandro Ferreira;3,229
MG;31;38351;Leme do Prado;4,918
MG;31;38401;Leopoldina;52,587
MG;31;38500;Liberdade;5,069
MG;31;38609;Lima Duarte;16,698
MG;31;38625;Limeira do Oeste;7,536
MG;31;38658;Lontra;9,661
MG;31;38674;Luisburgo;6,266
MG;31;38682;Luislândia;6,699
MG;31;38708;Luminárias;5,446
MG;31;38807;Luz;18,215
MG;31;38906;Machacalis;7,111
MG;31;39003;Machado;42,133
MG;31;39102;Madre de Deus de Minas;5,098
MG;31;39201;Malacacheta;18,650
MG;31;39250;Mamonas;6,543
MG;31;39300;Manga;18,407
MG;31;39409;Manhuaçu;90,229
MG;31;39508;Manhumirim;22,707
MG;31;39607;Mantena;27,644
MG;31;39706;Maravilhas;7,976
MG;31;39805;Mar de Espanha;12,814
MG;31;39904;Maria da Fé;14,095
MG;31;40001;Mariana;60,724
MG;31;40100;Marilac;4,115
MG;31;40159;Mário Campos;15,416
MG;31;40209;Maripá de Minas;2,973
MG;31;40308;Marliéria;4,039
MG;31;40407;Marmelópolis;2,755
MG;31;40506;Martinho Campos;13,388
MG;31;40530;Martins Soares;8,417
MG;31;40555;Mata Verde;8,586
MG;31;40605;Materlândia;4,459
MG;31;40704;Mateus Leme;31,086
MG;31;40803;Matias Barbosa;14,468
MG;31;40852;Matias Cardoso;11,157
MG;31;40902;Matipó;18,908
MG;31;41009;Mato Verde;12,459
MG;31;41108;Matozinhos;37,820
MG;31;41207;Matutina;3,749
MG;31;41306;Medeiros;3,802
MG;31;41405;Medina;20,820
MG;31;41504;Mendes Pimentel;6,446
MG;31;41603;Mercês;10,739
MG;31;41702;Mesquita;5,605
MG;31;41801;Minas Novas;31,484
MG;31;41900;Minduri;3,894
MG;31;42007;Mirabela;13,589
MG;31;42106;Miradouro;10,754
MG;31;42205;Miraí;15,014
MG;31;42254;Miravânia;4,888
MG;31;42304;Moeda;4,919
MG;31;42403;Moema;7,517
MG;31;42502;Monjolos;2,220
MG;31;42601;Monsenhor Paulo;8,688
MG;31;42700;Montalvânia;14,877
MG;31;42809;Monte Alegre de Minas;21,120
MG;31;42908;Monte Azul;20,854
MG;31;43005;Monte Belo;13,166
MG;31;43104;Monte Carmelo;47,809
MG;31;43153;Monte Formoso;4,906
MG;31;43203;Monte Santo de Minas;21,524
MG;31;43302;Montes Claros;409,341
MG;31;43401;Monte Sião;23,803
MG;31;43450;Montezuma;8,249
MG;31;43500;Morada Nova de Minas;8,863
MG;31;43609;Morro da Garça;2,462
MG;31;43708;Morro do Pilar;3,182
MG;31;43807;Munhoz;6,029
MG;31;43906;Muriaé;108,763
MG;31;44003;Mutum;26,979
MG;31;44102;Muzambinho;20,569
MG;31;44201;Nacip Raydan;3,220
MG;31;44300;Nanuque;40,750
MG;31;44359;Naque;6,996
MG;31;44375;Natalândia;3,311
MG;31;44409;Natércia;4,730
MG;31;44508;Nazareno;8,608
MG;31;44607;Nepomuceno;26,769
MG;31;44656;Ninheira;10,295
MG;31;44672;Nova Belém;3,190
MG;31;44706;Nova Era;17,578
MG;31;44805;Nova Lima;94,889
MG;31;44904;Nova Módica;3,600
MG;31;45000;Nova Ponte;15,545
MG;31;45059;Nova Porteirinha;7,500
MG;31;45109;Nova Resende;16,723
MG;31;45208;Nova Serrana;102,693
MG;31;45307;Novo Cruzeiro;31,331
MG;31;45356;Novo Oriente de Minas;10,755
MG;31;45372;Novorizonte;5,299
MG;31;45406;Olaria;1,747
MG;31;45455;Olhos-d'Água;6,096
MG;31;45505;Olímpio Noronha;2,787
MG;31;45604;Oliveira;41,687
MG;31;45703;Oliveira Fortes;2,133
MG;31;45802;Onça de Pitangui;3,148
MG;31;45851;Oratórios;4,655
MG;31;45877;Orizânia;8,018
MG;31;45901;Ouro Branco;39,500
MG;31;46008;Ouro Fino;33,639
MG;31;46107;Ouro Preto;74,281
MG;31;46206;Ouro Verde de Minas;5,934
MG;31;46255;Padre Carvalho;6,378
MG;31;46305;Padre Paraíso;20,154
MG;31;46404;Paineiras;4,486
MG;31;46503;Pains;8,283
MG;31;46552;Pai Pedro;6,089
MG;31;46602;Paiva;1,529
MG;31;46701;Palma;6,616
MG;31;46750;Palmópolis;5,507
MG;31;46909;Papagaios;15,674
MG;31;47006;Paracatu;93,158
MG;31;47105;Pará de Minas;93,969
MG;31;47204;Paraguaçu;21,513
MG;31;47303;Paraisópolis;21,083
MG;31;47402;Paraopeba;24,540
MG;31;47501;Passabém;1,649
MG;31;47600;Passa Quatro;16,344
MG;31;47709;Passa Tempo;8,084
MG;31;47808;Passa-Vinte;2,039
MG;31;47907;Passos;114,679
MG;31;47956;Patis;5,972
MG;31;48004;Patos de Minas;152,488
MG;31;48103;Patrocínio;90,757
MG;31;48202;Patrocínio do Muriaé;5,684
MG;31;48301;Paula Cândido;9,571
MG;31;48400;Paulistas;4,830
MG;31;48509;Pavão;8,450
MG;31;48608;Peçanha;17,541
MG;31;48707;Pedra Azul;24,324
MG;31;48756;Pedra Bonita;7,097
MG;31;48806;Pedra do Anta;3,052
MG;31;48905;Pedra do Indaiá;3,972
MG;31;49002;Pedra Dourada;2,504
MG;31;49101;Pedralva;11,195
MG;31;49150;Pedras de Maria da Cruz;12,107
MG;31;49200;Pedrinópolis;3,635
MG;31;49309;Pedro Leopoldo;64,258
MG;31;49408;Pedro Teixeira;1,807
MG;31;49507;Pequeri;3,320
MG;31;49606;Pequi;4,406
MG;31;49705;Perdigão;11,506
