,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
550,MA,21.0,5906.0,Lago Verde,16257
551,MA,21.0,5922.0,Lagoa do Mato,11250
552,MA,21.0,5948.0,Lago dos Rodrigues,8873
553,MA,21.0,5963.0,Lagoa Grande do Maranhão,11394
554,MA,21.0,5989.0,Lajeado Novo,7550
555,MA,21.0,6003.0,Lima Campos,11893
556,MA,21.0,6102.0,Loreto,12157
557,MA,21.0,6201.0,Luís Domingues,6951
558,MA,21.0,6300.0,Magalhães de Almeida,19826
559,MA,21.0,6326.0,Maracaçumé,21395
560,MA,21.0,6359.0,Marajá do Sena,7792
561,MA,21.0,6375.0,Maranhãozinho,16265
562,MA,21.0,6409.0,Mata Roma,16829
563,MA,21.0,6508.0,Matinha,23370
564,MA,21.0,6607.0,Matões,33782
565,MA,21.0,6631.0,Matões do Norte,16745
566,MA,21.0,6672.0,Milagres do Maranhão,8464
567,MA,21.0,6706.0,Mirador,21015
568,MA,21.0,6755.0,Miranda do Norte,28381
569,MA,21.0,6805.0,Mirinzal,14962
570,MA,21.0,6904.0,Monção,33434
571,MA,21.0,7001.0,Montes Altos,9160
572,MA,21.0,7100.0,Morros,19433
573,MA,21.0,7209.0,Nina Rodrigues,14454
574,MA,21.0,7258.0,Nova Colinas,5384
575,MA,21.0,7308.0,Nova Iorque,4683
576,MA,21.0,7357.0,Nova Olinda do Maranhão,20928
577,MA,21.0,7407.0,Olho d'Água das Cunhãs,19505
578,MA,21.0,7456.0,Olinda Nova do Maranhão,14701
579,MA,21.0,7506.0,Paço do Lumiar,122197
580,MA,21.0,7605.0,Palmeirândia,19722
581,MA,21.0,7704.0,Paraibano,21386
582,MA,21.0,7803.0,Parnarama,34907
583,MA,21.0,7902.0,Passagem Franca,19019
584,MA,21.0,8009.0,Pastos Bons,19472
585,MA,21.0,8058.0,Paulino Neves,16035
586,MA,21.0,8108.0,Paulo Ramos,21040
587,MA,21.0,8207.0,Pedreiras,39229
588,MA,21.0,8256.0,Pedro do Rosário,25144
589,MA,21.0,8306.0,Penalva,38470
590,MA,21.0,8405.0,Peri Mirim,14318
591,MA,21.0,8454.0,Peritoró,23196
592,MA,21.0,8504.0,Pindaré-Mirim,32941
593,MA,21.0,8603.0,Pinheiro,83387
594,MA,21.0,8702.0,Pio XII,21485
595,MA,21.0,8801.0,Pirapemas,18625
596,MA,21.0,8900.0,Poção de Pedras,17873
597,MA,21.0,9007.0,Porto Franco,23885
598,MA,21.0,9056.0,Porto Rico do Maranhão,5975
599,MA,21.0,9106.0,Presidente Dutra,47804
600,MA,21.0,9205.0,Presidente Juscelino,12734
601,MA,21.0,9239.0,Presidente Médici,7015
602,MA,21.0,9270.0,Presidente Sarney,18918
603,MA,21.0,9304.0,Presidente Vargas,11193
604,MA,21.0,9403.0,Primeira Cruz,15315
605,MA,21.0,9452.0,Raposa,30761
606,MA,21.0,9502.0,Riachão,20195
607,MA,21.0,9551.0,Ribamar Fiquene,7791
608,MA,21.0,9601.0,Rosário,42740
609,MA,21.0,9700.0,Sambaíba,5671
610,MA,21.0,9759.0,Santa Filomena do Maranhão,7773
611,MA,21.0,9809.0,Santa Helena,42130
612,MA,21.0,9908.0,Santa Inês,89044
613,MA,21.0,10005.0,Santa Luzia,72667
614,MA,21.0,10039.0,Santa Luzia do Paruá,25254
615,MA,21.0,10104.0,Santa Quitéria do Maranhão,25642
616,MA,21.0,10203.0,Santa Rita,37855
617,MA,21.0,10237.0,Santana do Maranhão,13386
618,MA,21.0,10278.0,Santo Amaro do Maranhão,15846
619,MA,21.0,10302.0,Santo Antônio dos Lopes,14528
620,MA,21.0,10401.0,São Benedito do Rio Preto,18663
621,MA,21.0,10500.0,São Bento,45211
622,MA,21.0,10609.0,São Bernardo,28507
623,MA,21.0,10658.0,São Domingos do Azeitão,7392
624,MA,21.0,10708.0,São Domingos do Maranhão,34376
625,MA,21.0,10807.0,São Félix de Balsas,4585
626,MA,21.0,10856.0,São Francisco do Brejão,11798
627,MA,21.0,10906.0,São Francisco do Maranhão,12210
628,MA,21.0,11003.0,São João Batista,20665
629,MA,21.0,11029.0,São João do Carú,15808
630,MA,21.0,11052.0,São João do Paraíso,11177
631,MA,21.0,11078.0,São João do Soter,18543
632,MA,21.0,11102.0,São João dos Patos,25929
633,MA,21.0,11201.0,São José de Ribamar,177687
634,MA,21.0,11250.0,São José dos Basílios,7641
635,MA,21.0,11300.0,São Luís,1101884
636,MA,21.0,11409.0,São Luís Gonzaga do Maranhão,18856
637,MA,21.0,11508.0,São Mateus do Maranhão,41529
638,MA,21.0,11532.0,São Pedro da Água Branca,12690
639,MA,21.0,11573.0,São Pedro dos Crentes,4668
640,MA,21.0,11607.0,São Raimundo das Mangabeiras,18868
641,MA,21.0,11631.0,São Raimundo do Doca Bezerra,5237
642,MA,21.0,11672.0,São Roberto,6719
643,MA,21.0,11706.0,São Vicente Ferrer,22247
644,MA,21.0,11722.0,Satubinha,13914
645,MA,21.0,11748.0,Senador Alexandre Costa,11141
646,MA,21.0,11763.0,Senador La Rocque,14293
647,MA,21.0,11789.0,Serrano do Maranhão,10253
648,MA,21.0,11805.0,Sítio Novo,18081
649,MA,21.0,11904.0,Sucupira do Norte,10636
650,MA,21.0,11953.0,Sucupira do Riachão,5660
651,MA,21.0,12001.0,Tasso Fragoso,8521
652,MA,21.0,12100.0,Timbiras,29124
653,MA,21.0,12209.0,Timon,169107
654,MA,21.0,12233.0,Trizidela do Vale,21998
655,MA,21.0,12274.0,Tufilândia,5840
656,MA,21.0,12308.0,Tuntum,41832
657,MA,21.0,12407.0,Turiaçu,35604
658,MA,21.0,12456.0,Turilândia,25619
659,MA,21.0,12506.0,Tutóia,58860
660,MA,21.0,12605.0,Urbano Santos,33122
661,MA,21.0,12704.0,Vargem Grande,56510
662,MA,21.0,12803.0,Viana,52441
663,MA,21.0,12852.0,Vila Nova dos Martírios,13392
664,MA,21.0,12902.0,Vitória do Mearim,32764
665,MA,21.0,13009.0,Vitorino Freire,31523
666,MA,21.0,14007.0,Zé Doca,51714
667,PI,22.0,53.0,Acauã,7084
668,PI,22.0,103.0,Agricolândia,5139
669,PI,22.0,202.0,Água Branca,17411
670,PI,22.0,251.0,Alagoinha do Piauí,7651
671,PI,22.0,277.0,Alegrete do Piauí,4915
672,PI,22.0,301.0,Alto Longá,14304
673,PI,22.0,400.0,Altos,40524
674,PI,22.0,459.0,Alvorada do Gurguéia,5419
675,PI,22.0,509.0,Amarante,17598
676,PI,22.0,608.0,Angical do Piauí,6788
677,PI,22.0,707.0,Anísio de Abreu,9880
678,PI,22.0,806.0,Antônio Almeida,3164
679,PI,22.0,905.0,Aroazes,5835
680,PI,22.0,954.0,Aroeiras do Itaim,2551
681,PI,22.0,1002.0,Arraial,4727
682,PI,22.0,1051.0,Assunção do Piauí,7846
683,PI,22.0,1101.0,Avelino Lopes,11289
684,PI,22.0,1150.0,Baixa Grande do Ribeiro,11586
685,PI,22.0,1176.0,Barra D'Alcântara,3951
686,PI,22.0,1200.0,Barras,47066
687,PI,22.0,1309.0,Barreiras do Piauí,3348
688,PI,22.0,1408.0,Barro Duro,7032
689,PI,22.0,1507.0,Batalha,26857
690,PI,22.0,1556.0,Bela Vista do Piauí,4015
691,PI,22.0,1572.0,Belém do Piauí,3566
692,PI,22.0,1606.0,Beneditinos,10467
693,PI,22.0,1705.0,Bertolínia,5501
694,PI,22.0,1739.0,Betânia do Piauí,6205
695,PI,22.0,1770.0,Boa Hora,6781
696,PI,22.0,1804.0,Bocaina,4500
697,PI,22.0,1903.0,Bom Jesus,25179
698,PI,22.0,1919.0,Bom Princípio do Piauí,5630
699,PI,22.0,1929.0,Bonfim do Piauí,5670
700,PI,22.0,1945.0,Boqueirão do Piauí,6407
701,PI,22.0,1960.0,Brasileira,8329
702,PI,22.0,1988.0,Brejo do Piauí,3875
703,PI,22.0,2000.0,Buriti dos Lopes,19781
704,PI,22.0,2026.0,Buriti dos Montes,8244
705,PI,22.0,2059.0,Cabeceiras do Piauí,10586
706,PI,22.0,2075.0,Cajazeiras do Piauí,3559
707,PI,22.0,2083.0,Cajueiro da Praia,7642
708,PI,22.0,2091.0,Caldeirão Grande do Piauí,5776
709,PI,22.0,2109.0,Campinas do Piauí,5613
710,PI,22.0,2117.0,Campo Alegre do Fidalgo,5045
711,PI,22.0,2133.0,Campo Grande do Piauí,5943
712,PI,22.0,2174.0,Campo Largo do Piauí,7279
713,PI,22.0,2208.0,Campo Maior,46833
714,PI,22.0,2251.0,Canavieira,3950
715,PI,22.0,2307.0,Canto do Buriti,21187
716,PI,22.0,2406.0,Capitão de Campos,11417
717,PI,22.0,2455.0,Capitão Gervásio Oliveira,4100
718,PI,22.0,2505.0,Caracol,10916
719,PI,22.0,2539.0,Caraúbas do Piauí,5868
720,PI,22.0,2554.0,Caridade do Piauí,5067
721,PI,22.0,2604.0,Castelo do Piauí,19716
722,PI,22.0,2653.0,Caxingó,5424
723,PI,22.0,2703.0,Cocal,27787
724,PI,22.0,2711.0,Cocal de Telha,4891
725,PI,22.0,2729.0,Cocal dos Alves,6153
726,PI,22.0,2737.0,Coivaras,4020
727,PI,22.0,2752.0,Colônia do Gurguéia,6484
728,PI,22.0,2778.0,Colônia do Piauí,7656
729,PI,22.0,2802.0,Conceição do Canindé,4803
730,PI,22.0,2851.0,Coronel José Dias,4682
731,PI,22.0,2901.0,Corrente,26644
732,PI,22.0,3008.0,Cristalândia do Piauí,8294
733,PI,22.0,3107.0,Cristino Castro,10423
734,PI,22.0,3206.0,Curimatá,11388
735,PI,22.0,3230.0,Currais,4954
736,PI,22.0,3255.0,Curralinhos,4443
737,PI,22.0,3271.0,Curral Novo do Piauí,5343
738,PI,22.0,3305.0,Demerval Lobão,13817
739,PI,22.0,3354.0,Dirceu Arcoverde,7011
740,PI,22.0,3404.0,Dom Expedito Lopes,6904
741,PI,22.0,3420.0,Domingos Mourão,4355
742,PI,22.0,3453.0,Dom Inocêncio,9556
743,PI,22.0,3503.0,Elesbão Veloso,14602
744,PI,22.0,3602.0,Eliseu Martins,4915
745,PI,22.0,3701.0,Esperantina,39737
746,PI,22.0,3750.0,Fartura do Piauí,5307
747,PI,22.0,3800.0,Flores do Piauí,4463
748,PI,22.0,3859.0,Floresta do Piauí,2558
749,PI,22.0,3909.0,Floriano,59935
750,PI,22.0,4006.0,Francinópolis,5348
751,PI,22.0,4105.0,Francisco Ayres,4348
752,PI,22.0,4154.0,Francisco Macedo,3184
753,PI,22.0,4204.0,Francisco Santos,9319
754,PI,22.0,4303.0,Fronteiras,11625
755,PI,22.0,4352.0,Geminiano,5442
756,PI,22.0,4402.0,Gilbués,10690
757,PI,22.0,4501.0,Guadalupe,10499
758,PI,22.0,4550.0,Guaribas,4562
759,PI,22.0,4600.0,Hugo Napoleão,3877
760,PI,22.0,4659.0,Ilha Grande,9426
761,PI,22.0,4709.0,Inhuma,15308
762,PI,22.0,4808.0,Ipiranga do Piauí,9811
763,PI,22.0,4907.0,Isaías Coelho,8549
764,PI,22.0,5003.0,Itainópolis,11530
765,PI,22.0,5102.0,Itaueira,11019
766,PI,22.0,5151.0,Jacobina do Piauí,5741
767,PI,22.0,5201.0,Jaicós,19104
768,PI,22.0,5250.0,Jardim do Mulato,4504
769,PI,22.0,5276.0,Jatobá do Piauí,4865
770,PI,22.0,5300.0,Jerumenha,4452
771,PI,22.0,5359.0,João Costa,3008
772,PI,22.0,5409.0,Joaquim Pires,14354
773,PI,22.0,5458.0,Joca Marques,5443
774,PI,22.0,5508.0,José de Freitas,39208
775,PI,22.0,5516.0,Juazeiro do Piauí,5478
776,PI,22.0,5524.0,Júlio Borges,5627
777,PI,22.0,5532.0,Jurema,4763
778,PI,22.0,5540.0,Lagoinha do Piauí,2845
779,PI,22.0,5557.0,Lagoa Alegre,8542
780,PI,22.0,5565.0,Lagoa do Barro do Piauí,4655
781,PI,22.0,5573.0,Lagoa de São Francisco,6758
782,PI,22.0,5581.0,Lagoa do Piauí,4064
783,PI,22.0,5599.0,Lagoa do Sítio,5177
784,PI,22.0,5607.0,Landri Sales,5295
785,PI,22.0,5706.0,Luís Correia,30311
786,PI,22.0,5805.0,Luzilândia,25486
787,PI,22.0,5854.0,Madeiro,8310
788,PI,22.0,5904.0,Manoel Emídio,5349
789,PI,22.0,5953.0,Marcolândia,8492
790,PI,22.0,6001.0,Marcos Parente,4549
791,PI,22.0,6050.0,Massapê do Piauí,6441
792,PI,22.0,6100.0,Matias Olímpio,10936
793,PI,22.0,6209.0,Miguel Alves,33760
794,PI,22.0,6308.0,Miguel Leão,1246
795,PI,22.0,6357.0,Milton Brandão,6613
796,PI,22.0,6407.0,Monsenhor Gil,10564
797,PI,22.0,6506.0,Monsenhor Hipólito,7749
798,PI,22.0,6605.0,Monte Alegre do Piauí,10613
799,PI,22.0,6654.0,Morro Cabeça no Tempo,4532
800,PI,22.0,6670.0,Morro do Chapéu do Piauí,6796
801,PI,22.0,6696.0,Murici dos Portelas,9159
802,PI,22.0,6704.0,Nazaré do Piauí,7339
803,PI,22.0,6720.0,Nazária,8570
804,PI,22.0,6753.0,Nossa Senhora de Nazaré,4870
805,PI,22.0,6803.0,Nossa Senhora dos Remédios,8692
806,PI,22.0,6902.0,Novo Oriente do Piauí,6565
807,PI,22.0,6951.0,Novo Santo Antônio,2991
808,PI,22.0,7009.0,Oeiras,37029
809,PI,22.0,7108.0,Olho D'Água do Piauí,2459
810,PI,22.0,7207.0,Padre Marcos,6868
811,PI,22.0,7306.0,Paes Landim,4129
812,PI,22.0,7355.0,Pajeú do Piauí,3389
813,PI,22.0,7405.0,Palmeira do Piauí,5043
814,PI,22.0,7504.0,Palmeirais,14539
815,PI,22.0,7553.0,Paquetá,3945
816,PI,22.0,7603.0,Parnaguá,10791
817,PI,22.0,7702.0,Parnaíba,153078
818,PI,22.0,7751.0,Passagem Franca do Piauí,4313
819,PI,22.0,7777.0,Patos do Piauí,6392
820,PI,22.0,7793.0,Pau D'Arco do Piauí,4045
821,PI,22.0,7801.0,Paulistana,20523
822,PI,22.0,7850.0,Pavussu,3677
823,PI,22.0,7900.0,Pedro II,38742
824,PI,22.0,7934.0,Pedro Laurentino,2536
825,PI,22.0,7959.0,Nova Santa Rita,4374
826,PI,22.0,8007.0,Picos,78222
827,PI,22.0,8106.0,Pimenteiras,12127
828,PI,22.0,8205.0,Pio IX,18425
829,PI,22.0,8304.0,Piracuruca,28791
830,PI,22.0,8403.0,Piripiri,63742
831,PI,22.0,8502.0,Porto,12568
832,PI,22.0,8551.0,Porto Alegre do Piauí,2710
833,PI,22.0,8601.0,Prata do Piauí,3151
834,PI,22.0,8650.0,Queimada Nova,8992
835,PI,22.0,8700.0,Redenção do Gurguéia,8778
836,PI,22.0,8809.0,Regeneração,17978
837,PI,22.0,8858.0,Riacho Frio,4312
838,PI,22.0,8874.0,Ribeira do Piauí,4477
839,PI,22.0,8908.0,Ribeiro Gonçalves,7341
840,PI,22.0,9005.0,Rio Grande do Piauí,6432
841,PI,22.0,9104.0,Santa Cruz do Piauí,6240
842,PI,22.0,9153.0,Santa Cruz dos Milagres,4019
843,PI,22.0,9203.0,Santa Filomena,6253
844,PI,22.0,9302.0,Santa Luz,5860
845,PI,22.0,9351.0,Santana do Piauí,4634
846,PI,22.0,9377.0,Santa Rosa do Piauí,5257
847,PI,22.0,9401.0,Santo Antônio de Lisboa,6415
848,PI,22.0,9450.0,Santo Antônio dos Milagres,2161
849,PI,22.0,9500.0,Santo Inácio do Piauí,3798
850,PI,22.0,9559.0,São Braz do Piauí,4448
851,PI,22.0,9609.0,São Félix do Piauí,2942
852,PI,22.0,9658.0,São Francisco de Assis do Piauí,5755
853,PI,22.0,9708.0,São Francisco do Piauí,6423
854,PI,22.0,9757.0,São Gonçalo do Gurguéia,3041
855,PI,22.0,9807.0,São Gonçalo do Piauí,5015
856,PI,22.0,9856.0,São João da Canabrava,4608
857,PI,22.0,9872.0,São João da Fronteira,6042
858,PI,22.0,9906.0,São João da Serra,6139
859,PI,22.0,9955.0,São João da Varjota,4840
860,PI,22.0,9971.0,São João do Arraial,7989
861,PI,22.0,10003.0,São João do Piauí,20601
862,PI,22.0,10052.0,São José do Divino,5346
863,PI,22.0,10102.0,São José do Peixe,3745
864,PI,22.0,10201.0,São José do Piauí,6705
865,PI,22.0,10300.0,São Julião,6363
866,PI,22.0,10359.0,São Lourenço do Piauí,4573
867,PI,22.0,10375.0,São Luis do Piauí,2644
868,PI,22.0,10383.0,São Miguel da Baixa Grande,2452
869,PI,22.0,10391.0,São Miguel do Fidalgo,3039
870,PI,22.0,10409.0,São Miguel do Tapuio,17662
871,PI,22.0,10508.0,São Pedro do Piauí,14291
872,PI,22.0,10607.0,São Raimundo Nonato,34710
873,PI,22.0,10623.0,Sebastião Barros,3469
874,PI,22.0,10631.0,Sebastião Leal,4294
875,PI,22.0,10656.0,Sigefredo Pacheco,10041
876,PI,22.0,10706.0,Simões,14633
877,PI,22.0,10805.0,Simplício Mendes,12711
878,PI,22.0,10904.0,Socorro do Piauí,4569
879,PI,22.0,10938.0,Sussuapara,6730
880,PI,22.0,10953.0,Tamboril do Piauí,2919
881,PI,22.0,10979.0,Tanque do Piauí,2765
882,PI,22.0,11001.0,Teresina,864845
883,PI,22.0,11100.0,União,44485
884,PI,22.0,11209.0,Uruçuí,21558
885,PI,22.0,11308.0,Valença do Piauí,20918
886,PI,22.0,11357.0,Várzea Branca,4947
887,PI,22.0,11407.0,Várzea Grande,4391
888,PI,22.0,11506.0,Vera Mendes,3077
889,PI,22.0,11605.0,Vila Nova do Piauí,2971
890,PI,22.0,11704.0,Wall Ferraz,4462
891,CE,23.0,101.0,Abaiara,11737
892,CE,23.0,150.0,Acarape,14929
893,CE,23.0,200.0,Acaraú,62641
894,CE,23.0,309.0,Acopiara,54270
895,CE,23.0,408.0,Aiuaba,17399
896,CE,23.0,507.0,Alcântaras,11714
897,CE,23.0,606.0,Altaneira,7586
898,CE,23.0,705.0,Alto Santo,17146
899,CE,23.0,754.0,Amontada,43452
900,CE,23.0,804.0,Antonina do Norte,7353
901,CE,23.0,903.0,Apuiarés,14600
902,CE,23.0,1000.0,Aquiraz,80271
903,CE,23.0,1109.0,Aracati,74547
904,CE,23.0,1208.0,Aracoiaba,26469
905,CE,23.0,1257.0,Ararendá,10935
906,CE,23.0,1307.0,Araripe,21600
907,CE,23.0,1406.0,Aratuba,11847
908,CE,23.0,1505.0,Arneiroz,7840
909,CE,23.0,1604.0,Assaré,23417
910,CE,23.0,1703.0,Aurora,24654
911,CE,23.0,1802.0,Baixio,6288
912,CE,23.0,1851.0,Banabuiú,18197
913,CE,23.0,1901.0,Barbalha,60781
914,CE,23.0,1950.0,Barreira,22425
915,CE,23.0,2008.0,Barro,22680
916,CE,23.0,2057.0,Barroquinha,15017
917,CE,23.0,2107.0,Baturité,35750
918,CE,23.0,2206.0,Beberibe,53573
919,CE,23.0,2305.0,Bela Cruz,32591
920,CE,23.0,2404.0,Boa Viagem,54470
921,CE,23.0,2503.0,Brejo Santo,49477
922,CE,23.0,2602.0,Camocim,63661
923,CE,23.0,2701.0,Campos Sales,27426
924,CE,23.0,2800.0,Canindé,76997
925,CE,23.0,2909.0,Capistrano,17738
926,CE,23.0,3006.0,Caridade,22547
927,CE,23.0,3105.0,Cariré,18448
928,CE,23.0,3204.0,Caririaçu,26965
929,CE,23.0,3303.0,Cariús,18699
930,CE,23.0,3402.0,Carnaubal,17606
931,CE,23.0,3501.0,Cascavel,71743
932,CE,23.0,3600.0,Catarina,20698
933,CE,23.0,3659.0,Catunda,10342
934,CE,23.0,3709.0,Caucaia,361400
935,CE,23.0,3808.0,Cedro,25557
936,CE,23.0,3907.0,Chaval,13069
937,CE,23.0,3931.0,Choró,13521
938,CE,23.0,3956.0,Chorozinho,20264
939,CE,23.0,4004.0,Coreaú,23136
940,CE,23.0,4103.0,Crateús,75074
941,CE,23.0,4202.0,Crato,132123
942,CE,23.0,4236.0,Croatá,18063
943,CE,23.0,4251.0,Cruz,24827
944,CE,23.0,4269.0,Deputado Irapuan Pinheiro,9625
945,CE,23.0,4277.0,Ererê,7198
946,CE,23.0,4285.0,Eusébio,53618
947,CE,23.0,4301.0,Farias Brito,19450
948,CE,23.0,4350.0,Forquilha,24218
949,CE,23.0,4400.0,Fortaleza,2669342
950,CE,23.0,4459.0,Fortim,16480
951,CE,23.0,4509.0,Frecheirinha,14072
952,CE,23.0,4608.0,General Sampaio,7618
953,CE,23.0,4657.0,Graça,14399
954,CE,23.0,4707.0,Granja,54748
955,CE,23.0,4806.0,Granjeiro,4844
956,CE,23.0,4905.0,Groaíras,11068
957,CE,23.0,4954.0,Guaiúba,26064
958,CE,23.0,5001.0,Guaraciaba do Norte,40642
959,CE,23.0,5100.0,Guaramiranga,5193
960,CE,23.0,5209.0,Hidrolândia,19978
961,CE,23.0,5233.0,Horizonte,67337
962,CE,23.0,5266.0,Ibaretama,13353
963,CE,23.0,5308.0,Ibiapina,24997
964,CE,23.0,5332.0,Ibicuitinga,12525
965,CE,23.0,5357.0,Icapuí,19934
966,CE,23.0,5407.0,Icó,68018
967,CE,23.0,5506.0,Iguatu,102498
968,CE,23.0,5605.0,Independência,26178
969,CE,23.0,5654.0,Ipaporanga,11593
970,CE,23.0,5704.0,Ipaumirim,12463
971,CE,23.0,5803.0,Ipu,41964
972,CE,23.0,5902.0,Ipueiras,38166
973,CE,23.0,6009.0,Iracema,14297
974,CE,23.0,6108.0,Irauçuba,24156
975,CE,23.0,6207.0,Itaiçaba,7827
976,CE,23.0,6256.0,Itaitinga,37980
977,CE,23.0,6306.0,Itapajé,52675
978,CE,23.0,6405.0,Itapipoca,129358
979,CE,23.0,6504.0,Itapiúna,20382
980,CE,23.0,6553.0,Itarema,41826
981,CE,23.0,6603.0,Itatira,21647
982,CE,23.0,6702.0,Jaguaretama,18162
983,CE,23.0,6801.0,Jaguaribara,11401
984,CE,23.0,6900.0,Jaguaribe,34682
985,CE,23.0,7007.0,Jaguaruana,33705
986,CE,23.0,7106.0,Jardim,27174
987,CE,23.0,7205.0,Jati,8111
988,CE,23.0,7254.0,Jijoca de Jericoacoara,19816
989,CE,23.0,7304.0,Juazeiro do Norte,274207
990,CE,23.0,7403.0,Jucás,24833
991,CE,23.0,7502.0,Lavras da Mangabeira,31508
992,CE,23.0,7601.0,Limoeiro do Norte,59540
993,CE,23.0,7635.0,Madalena,19691
994,CE,23.0,7650.0,Maracanaú,227886
995,CE,23.0,7700.0,Maranguape,128978
996,CE,23.0,7809.0,Marco,27361
997,CE,23.0,7908.0,Martinópole,11233
998,CE,23.0,8005.0,Massapê,38737
999,CE,23.0,8104.0,Mauriti,47962
1000,CE,23.0,8203.0,Meruoca,15057
1001,CE,23.0,8302.0,Milagres,27512
1002,CE,23.0,8351.0,Milhã,13155
1003,CE,23.0,8377.0,Miraíma,13818
1004,CE,23.0,8401.0,Missão Velha,35393
1005,CE,23.0,8500.0,Mombaça,43797
1006,CE,23.0,8609.0,Monsenhor Tabosa,17234
1007,CE,23.0,8708.0,Morada Nova,61890
1008,CE,23.0,8807.0,Moraújo,8724
1009,CE,23.0,8906.0,Morrinhos,22534
1010,CE,23.0,9003.0,Mucambo,14537
1011,CE,23.0,9102.0,Mulungu,10823
1012,CE,23.0,9201.0,Nova Olinda,15565
1013,CE,23.0,9300.0,Nova Russas,32328
1014,CE,23.0,9409.0,Novo Oriente,28607
1015,CE,23.0,9458.0,Ocara,25703
1016,CE,23.0,9508.0,Orós,21427
1017,CE,23.0,9607.0,Pacajus,72203
1018,CE,23.0,9706.0,Pacatuba,83432
1019,CE,23.0,9805.0,Pacoti,12261
1020,CE,23.0,9904.0,Pacujá,6533
1021,CE,23.0,10001.0,Palhano,9386
1022,CE,23.0,10100.0,Palmácia,13322
1023,CE,23.0,10209.0,Paracuru,35076
1024,CE,23.0,10258.0,Paraipaba,32744
1025,CE,23.0,10308.0,Parambu,31521
1026,CE,23.0,10407.0,Paramoti,12226
1027,CE,23.0,10506.0,Pedra Branca,43258
1028,CE,23.0,10605.0,Penaforte,9077
1029,CE,23.0,10704.0,Pentecoste,37751
1030,CE,23.0,10803.0,Pereiro,16307
1031,CE,23.0,10852.0,Pindoretama,20567
1032,CE,23.0,10902.0,Piquet Carneiro,16959
1033,CE,23.0,10951.0,Pires Ferreira,10951
1034,CE,23.0,11009.0,Poranga,12336
1035,CE,23.0,11108.0,Porteiras,14996
1036,CE,23.0,11207.0,Potengi,11045
1037,CE,23.0,11231.0,Potiretama,6419
1038,CE,23.0,11264.0,Quiterianópolis,21084
1039,CE,23.0,11306.0,Quixadá,87728
1040,CE,23.0,11355.0,Quixelô,16178
1041,CE,23.0,11405.0,Quixeramobim,81082
1042,CE,23.0,11504.0,Quixeré,22149
1043,CE,23.0,11603.0,Redenção,29053
1044,CE,23.0,11702.0,Reriutaba,18491
1045,CE,23.0,11801.0,Russas,78194
1046,CE,23.0,11900.0,Saboeiro,15819
1047,CE,23.0,11959.0,Salitre,16554
1048,CE,23.0,12007.0,Santana do Acaraú,32452
1049,CE,23.0,12106.0,Santana do Cariri,17700
1050,CE,23.0,12205.0,Santa Quitéria,43703
1051,CE,23.0,12304.0,São Benedito,47903
1052,CE,23.0,12403.0,São Gonçalo do Amarante,48422
1053,CE,23.0,12502.0,São João do Jaguaribe,7645
1054,CE,23.0,12601.0,São Luís do Curu,13000
1055,CE,23.0,12700.0,Senador Pompeu,25496
1056,CE,23.0,12809.0,Senador Sá,7623
1057,CE,23.0,12908.0,Sobral,208935
1058,CE,23.0,13005.0,Solonópole,18324
1059,CE,23.0,13104.0,Tabuleiro do Norte,30697
1060,CE,23.0,13203.0,Tamboril,26251
1061,CE,23.0,13252.0,Tarrafas,8592
1062,CE,23.0,13302.0,Tauá,58859
1063,CE,23.0,13351.0,Tejuçuoca,19187
1064,CE,23.0,13401.0,Tianguá,75946
1065,CE,23.0,13500.0,Trairi,55918
1066,CE,23.0,13559.0,Tururu,16271
1067,CE,23.0,13609.0,Ubajara,34792
1068,CE,23.0,13708.0,Umari,7733
1069,CE,23.0,13757.0,Umirim,19825
1070,CE,23.0,13807.0,Uruburetama,21850
1071,CE,23.0,13906.0,Uruoca,13840
1072,CE,23.0,13955.0,Varjota,18420
1073,CE,23.0,14003.0,Várzea Alegre,40721
1074,CE,23.0,14102.0,Viçosa do Ceará,60889
1075,RN,24.0,109.0,Acari,11136
1076,RN,24.0,208.0,Açu,58017
1077,RN,24.0,307.0,Afonso Bezerra,11035
1078,RN,24.0,406.0,Água Nova,3252
1079,RN,24.0,505.0,Alexandria,13577
1080,RN,24.0,604.0,Almino Afonso,4735
1081,RN,24.0,703.0,Alto do Rodrigues,14529
1082,RN,24.0,802.0,Angicos,11714
1083,RN,24.0,901.0,Antônio Martins,7145
1084,RN,24.0,1008.0,Apodi,35845
1085,RN,24.0,1107.0,Areia Branca,27774
1086,RN,24.0,1206.0,Arês,14306
1087,RN,24.0,1305.0,Campo Grande,9655
1088,RN,24.0,1404.0,Baía Formosa,9271
1089,RN,24.0,1453.0,Baraúna,28374
1090,RN,24.0,1503.0,Barcelona,3998
1091,RN,24.0,1602.0,Bento Fernandes,5497
1092,RN,24.0,1651.0,Bodó,2223
1093,RN,24.0,1701.0,Bom Jesus,10210
1094,RN,24.0,1800.0,Brejinho,12699
1095,RN,24.0,1859.0,Caiçara do Norte,6549
1096,RN,24.0,1909.0,Caiçara do Rio do Vento,3684
1097,RN,24.0,2006.0,Caicó,67952
1098,RN,24.0,2105.0,Campo Redondo,11217
1099,RN,24.0,2204.0,Canguaretama,34276
1100,RN,24.0,2303.0,Caraúbas,20493
